ENSG00000164283	465
ENSG00000175832	446
ENSG00000062038	440
ENSG00000164379	439
ENSG00000163347	433
ENSG00000178773	413
ENSG00000105464	412
ENSG00000159263	406
ENSG00000170373	402
ENSG00000105989	401
ENSG00000123500	397
ENSG00000115507	390
ENSG00000101255	388
ENSG00000122641	383
ENSG00000185269	382
ENSG00000120149	378
ENSG00000129474	377
ENSG00000139515	360
ENSG00000165905	359
ENSG00000101115	359
ENSG00000181418	355
ENSG00000101187	351
ENSG00000169035	349
ENSG00000120708	340
ENSG00000104892	331
ENSG00000183734	331
ENSG00000128683	321
ENSG00000050344	320
ENSG00000129455	318
ENSG00000137673	311
ENSG00000170369	310
ENSG00000158106	305
ENSG00000173894	299
ENSG00000171060	299
ENSG00000111110	296
ENSG00000129451	296
ENSG00000101441	295
ENSG00000173898	294
ENSG00000103253	285
ENSG00000137699	284
ENSG00000006704	280
ENSG00000171004	274
ENSG00000180730	274
ENSG00000158055	265
ENSG00000107159	264
ENSG00000196754	260
ENSG00000100665	259
ENSG00000011201	258
ENSG00000170454	257
ENSG00000184292	256
ENSG00000168875	255
ENSG00000112559	254
ENSG00000043355	252
ENSG00000129991	252
ENSG00000196950	249
ENSG00000006118	248
ENSG00000008300	244
ENSG00000160862	242
ENSG00000164778	241
ENSG00000188293	240
ENSG00000025772	237
ENSG00000105664	237
ENSG00000125657	237
ENSG00000108375	235
ENSG00000241186	232
ENSG00000172164	231
ENSG00000103257	230
ENSG00000188064	222
ENSG00000100867	222
ENSG00000131746	221
ENSG00000168646	219
ENSG00000122778	217
ENSG00000101189	215
ENSG00000171617	215
ENSG00000148848	214
ENSG00000184937	211
ENSG00000163132	211
ENSG00000151388	210
ENSG00000187730	210
ENSG00000168065	207
ENSG00000124882	206
ENSG00000137203	201
ENSG00000101144	201
ENSG00000163618	201
ENSG00000165188	197
ENSG00000155265	196
ENSG00000135374	196
ENSG00000163032	195
ENSG00000107807	194
ENSG00000120875	194
ENSG00000114270	194
ENSG00000101158	193
ENSG00000198759	193
ENSG00000096088	192
ENSG00000186377	190
ENSG00000042832	189
ENSG00000106327	189
ENSG00000081277	189
ENSG00000152669	188
ENSG00000135069	186
ENSG00000095752	185
ENSG00000101104	183
ENSG00000140807	183
ENSG00000112877	183
ENSG00000160183	182
ENSG00000165376	182
ENSG00000120068	181
ENSG00000105976	179
ENSG00000068650	178
ENSG00000273079	178
ENSG00000157193	176
ENSG00000204866	174
ENSG00000139292	173
ENSG00000182968	173
ENSG00000110944	172
ENSG00000135960	171
ENSG00000186416	171
ENSG00000101146	171
ENSG00000109255	171
ENSG00000130829	171
ENSG00000197168	170
ENSG00000100344	169
ENSG00000198807	169
ENSG00000180914	169
ENSG00000171388	167
ENSG00000276644	165
ENSG00000214078	165
ENSG00000144485	164
ENSG00000169548	164
ENSG00000149968	164
ENSG00000146858	162
ENSG00000118707	160
ENSG00000162009	160
ENSG00000141570	158
ENSG00000124207	158
ENSG00000105048	158
ENSG00000113739	158
ENSG00000169474	157
ENSG00000124217	156
ENSG00000118785	155
ENSG00000120254	155
ENSG00000112655	154
ENSG00000164532	152
ENSG00000163013	151
ENSG00000102048	150
ENSG00000182272	148
ENSG00000151224	148
ENSG00000092758	145
ENSG00000029153	145
ENSG00000164076	143
ENSG00000184368	143
ENSG00000196611	142
ENSG00000163584	141
ENSG00000136231	141
ENSG00000122034	140
ENSG00000160957	139
ENSG00000147955	139
ENSG00000127928	138
ENSG00000241794	138
ENSG00000103021	137
ENSG00000151012	136
ENSG00000221867	135
ENSG00000126583	135
ENSG00000125872	135
ENSG00000167968	134
ENSG00000177238	133
ENSG00000197905	133
ENSG00000132746	133
ENSG00000102287	133
ENSG00000147081	132
ENSG00000104312	132
ENSG00000258227	132
ENSG00000117122	132
ENSG00000175063	131
ENSG00000143882	131
ENSG00000198720	131
ENSG00000128422	128
ENSG00000149295	127
ENSG00000128510	124
ENSG00000206557	123
ENSG00000106397	123
ENSG00000172927	122
ENSG00000160131	122
ENSG00000141505	121
ENSG00000114346	121
ENSG00000122133	121
ENSG00000078114	121
ENSG00000071539	120
ENSG00000123989	120
ENSG00000075461	119
ENSG00000175065	119
ENSG00000108813	118
ENSG00000083520	118
ENSG00000141316	118
ENSG00000162849	117
ENSG00000130513	117
ENSG00000198610	117
ENSG00000114631	117
ENSG00000166682	117
ENSG00000197275	116
ENSG00000101407	115
ENSG00000102243	115
ENSG00000106263	114
ENSG00000141582	114
ENSG00000138100	114
ENSG00000184428	114
ENSG00000215915	114
ENSG00000101391	113
ENSG00000225614	113
ENSG00000085741	113
ENSG00000086712	113
ENSG00000174672	113
ENSG00000163736	112
ENSG00000125378	112
ENSG00000185247	112
ENSG00000110092	112
ENSG00000140937	112
ENSG00000221986	112
ENSG00000196155	111
ENSG00000070882	111
ENSG00000164620	110
ENSG00000116017	110
ENSG00000184575	110
ENSG00000176170	109
ENSG00000169469	109
ENSG00000179148	109
ENSG00000099937	108
ENSG00000170465	108
ENSG00000101850	108
ENSG00000130748	108
ENSG00000144452	107
ENSG00000083635	107
ENSG00000102221	107
ENSG00000117707	106
ENSG00000134762	106
ENSG00000108821	106
ENSG00000206075	106
ENSG00000159527	105
ENSG00000156697	105
ENSG00000128059	105
ENSG00000136108	105
ENSG00000167757	104
ENSG00000175602	104
ENSG00000088305	103
ENSG00000146733	102
ENSG00000133131	102
ENSG00000185825	101
ENSG00000197172	101
ENSG00000121957	101
ENSG00000144395	101
ENSG00000106483	101
ENSG00000100625	100
ENSG00000124225	100
ENSG00000244687	100
ENSG00000132792	100
ENSG00000104341	98
ENSG00000197079	98
ENSG00000105550	98
ENSG00000133119	98
ENSG00000001497	98
ENSG00000091127	98
ENSG00000108759	97
ENSG00000159217	97
ENSG00000011426	97
ENSG00000136997	97
ENSG00000171017	97
ENSG00000197632	97
ENSG00000134317	96
ENSG00000132031	96
ENSG00000197696	96
ENSG00000172315	96
ENSG00000171877	95
ENSG00000151650	95
ENSG00000163794	94
ENSG00000101138	94
ENSG00000077063	93
ENSG00000168267	93
ENSG00000167771	93
ENSG00000090447	92
ENSG00000244405	92
ENSG00000108106	92
ENSG00000185838	92
ENSG00000107984	91
ENSG00000125826	91
ENSG00000213931	91
ENSG00000175315	90
ENSG00000182199	90
ENSG00000134588	90
ENSG00000101444	90
ENSG00000047634	90
ENSG00000070669	89
ENSG00000189120	89
ENSG00000101057	89
ENSG00000131389	88
ENSG00000128342	88
ENSG00000101199	88
ENSG00000108773	88
ENSG00000101442	88
ENSG00000146054	88
ENSG00000125931	88
ENSG00000106348	88
ENSG00000141756	87
ENSG00000148604	87
ENSG00000211448	87
ENSG00000086991	87
ENSG00000117394	87
ENSG00000139289	87
ENSG00000171360	86
ENSG00000137809	86
ENSG00000149658	86
ENSG00000125864	86
ENSG00000101457	86
ENSG00000181143	86
ENSG00000182580	86
ENSG00000188342	85
ENSG00000170367	85
ENSG00000130177	85
ENSG00000165480	85
ENSG00000110375	85
ENSG00000184216	85
ENSG00000134812	85
ENSG00000146678	84
ENSG00000084207	84
ENSG00000102595	84
ENSG00000026508	84
ENSG00000073067	84
ENSG00000105983	84
ENSG00000161249	83
ENSG00000078098	83
ENSG00000228075	83
ENSG00000057593	83
ENSG00000118690	83
ENSG00000131187	83
ENSG00000116661	83
ENSG00000056277	83
ENSG00000139890	83
ENSG00000185842	83
ENSG00000104313	83
ENSG00000080839	82
ENSG00000110680	82
ENSG00000164690	82
ENSG00000134323	82
ENSG00000124214	82
ENSG00000189410	81
ENSG00000167646	81
ENSG00000197961	81
ENSG00000180537	81
ENSG00000153237	81
ENSG00000074211	81
ENSG00000089225	81
ENSG00000185008	81
ENSG00000186832	80
ENSG00000169427	80
ENSG00000130741	80
ENSG00000183091	80
ENSG00000101412	80
ENSG00000164299	80
ENSG00000185479	80
ENSG00000136352	80
ENSG00000064651	79
ENSG00000172167	79
ENSG00000101361	79
ENSG00000082512	79
ENSG00000198732	79
ENSG00000138083	79
ENSG00000184502	79
ENSG00000206073	79
ENSG00000142544	79
ENSG00000178896	78
ENSG00000164400	78
ENSG00000137574	78
ENSG00000101311	77
ENSG00000188883	77
ENSG00000067955	77
ENSG00000184916	77
ENSG00000139842	77
ENSG00000124157	77
ENSG00000172456	77
ENSG00000196584	77
ENSG00000139618	76
ENSG00000126778	76
ENSG00000005448	76
ENSG00000130826	76
ENSG00000196236	76
ENSG00000134760	76
ENSG00000180210	76
ENSG00000163735	75
ENSG00000114115	75
ENSG00000183304	75
ENSG00000161610	75
ENSG00000002746	75
ENSG00000109511	74
ENSG00000170965	74
ENSG00000186184	74
ENSG00000120685	74
ENSG00000181029	74
ENSG00000125508	74
ENSG00000125977	74
ENSG00000123364	74
ENSG00000203785	74
ENSG00000186895	74
ENSG00000127863	73
ENSG00000147874	73
ENSG00000057149	73
ENSG00000088356	73
ENSG00000127585	73
ENSG00000198734	73
ENSG00000185519	73
ENSG00000087495	73
ENSG00000167393	73
ENSG00000117586	73
ENSG00000081051	73
ENSG00000105982	73
ENSG00000101161	73
ENSG00000117335	73
ENSG00000104783	72
ENSG00000115008	72
ENSG00000165588	72
ENSG00000075618	72
ENSG00000131737	72
ENSG00000101346	72
ENSG00000198088	72
ENSG00000162591	72
ENSG00000212864	72
ENSG00000144354	71
ENSG00000080823	71
ENSG00000136982	71
ENSG00000168268	71
ENSG00000182492	71
ENSG00000101945	70
ENSG00000105668	70
ENSG00000196976	70
ENSG00000017483	70
ENSG00000101126	70
ENSG00000091651	70
ENSG00000137309	70
ENSG00000188624	70
ENSG00000102030	70
ENSG00000104907	69
ENSG00000167754	69
ENSG00000124089	69
ENSG00000101224	69
ENSG00000164761	69
ENSG00000264424	69
ENSG00000149948	69
ENSG00000198276	69
ENSG00000139438	69
ENSG00000127586	69
ENSG00000078900	68
ENSG00000130305	68
ENSG00000181690	68
ENSG00000155097	68
ENSG00000101464	68
ENSG00000163209	68
ENSG00000011347	68
ENSG00000011332	67
ENSG00000079462	67
ENSG00000133316	67
ENSG00000107719	67
ENSG00000198203	67
ENSG00000123561	67
ENSG00000158806	67
ENSG00000185231	66
ENSG00000126003	66
ENSG00000116039	66
ENSG00000165891	66
ENSG00000167244	66
ENSG00000088325	66
ENSG00000143556	66
ENSG00000180318	65
ENSG00000167880	65
ENSG00000178150	65
ENSG00000124766	65
ENSG00000177192	65
ENSG00000161179	65
ENSG00000047230	65
ENSG00000070886	65
ENSG00000124209	65
ENSG00000164610	64
ENSG00000120256	64
ENSG00000120539	64
ENSG00000165724	64
ENSG00000132952	64
ENSG00000135480	63
ENSG00000170191	63
ENSG00000104327	63
ENSG00000258429	63
ENSG00000060656	63
ENSG00000105821	63
ENSG00000135451	63
ENSG00000070770	62
ENSG00000141682	62
ENSG00000152192	62
ENSG00000135902	62
ENSG00000081479	62
ENSG00000124731	62
ENSG00000161798	62
ENSG00000176165	62
ENSG00000163083	62
ENSG00000117877	61
ENSG00000124466	61
ENSG00000130726	61
ENSG00000196408	61
ENSG00000104356	61
ENSG00000105717	61
ENSG00000183638	60
ENSG00000156076	60
ENSG00000198780	60
ENSG00000124222	60
ENSG00000204262	60
ENSG00000169550	60
ENSG00000134070	60
ENSG00000164588	59
ENSG00000149636	59
ENSG00000064545	59
ENSG00000151849	59
ENSG00000100473	58
ENSG00000169989	58
ENSG00000147381	58
ENSG00000106443	58
ENSG00000100991	58
ENSG00000147246	58
ENSG00000130706	57
ENSG00000181544	57
ENSG00000178363	57
ENSG00000133110	57
ENSG00000138795	57
ENSG00000154920	56
ENSG00000114503	56
ENSG00000133740	56
ENSG00000088930	56
ENSG00000069011	56
ENSG00000124233	56
ENSG00000166396	56
ENSG00000165125	56
ENSG00000149657	56
ENSG00000136856	55
ENSG00000228278	55
ENSG00000183775	55
ENSG00000198681	55
ENSG00000186340	55
ENSG00000146731	55
ENSG00000122691	55
ENSG00000040608	55
ENSG00000188130	55
ENSG00000101294	54
ENSG00000134438	54
ENSG00000121743	54
ENSG00000124120	54
ENSG00000124571	54
ENSG00000067225	54
ENSG00000114767	54
ENSG00000118972	54
ENSG00000146263	54
ENSG00000169429	54
ENSG00000123999	54
ENSG00000133454	54
ENSG00000124479	54
ENSG00000046774	53
ENSG00000134757	53
ENSG00000187840	53
ENSG00000170577	53
ENSG00000137473	53
ENSG00000160949	53
ENSG00000092445	53
ENSG00000166012	53
ENSG00000168036	53
