ENSG00000167754	69
ENSG00000132031	69
ENSG00000261150	68
ENSG00000060656	68
ENSG00000169509	68
ENSG00000115687	68
ENSG00000161798	67
ENSG00000068078	67
ENSG00000128283	67
ENSG00000149218	67
ENSG00000106789	66
ENSG00000144834	66
ENSG00000164283	65
ENSG00000161682	64
ENSG00000157131	64
ENSG00000105223	63
ENSG00000107742	63
ENSG00000104435	63
ENSG00000137825	62
ENSG00000185112	62
ENSG00000135740	62
ENSG00000164099	61
ENSG00000138100	61
ENSG00000104205	61
ENSG00000186832	60
ENSG00000137673	59
ENSG00000136040	59
ENSG00000168671	59
ENSG00000160191	58
ENSG00000050344	58
ENSG00000280165	58
ENSG00000187634	58
ENSG00000145192	58
ENSG00000124469	57
ENSG00000104892	57
ENSG00000139318	57
ENSG00000258947	56
ENSG00000188778	56
ENSG00000103855	56
ENSG00000130508	56
ENSG00000109738	56
ENSG00000142279	55
ENSG00000128487	55
ENSG00000104140	55
ENSG00000124882	55
ENSG00000147689	54
ENSG00000185479	54
ENSG00000140798	54
ENSG00000170608	54
ENSG00000135723	52
ENSG00000154764	52
ENSG00000075388	52
ENSG00000169218	52
ENSG00000157766	52
ENSG00000213390	51
ENSG00000187513	51
ENSG00000153714	51
ENSG00000163975	51
ENSG00000133026	51
ENSG00000156076	51
ENSG00000124731	50
ENSG00000140937	50
ENSG00000196611	50
ENSG00000129991	50
ENSG00000140945	50
ENSG00000132026	50
ENSG00000088387	49
ENSG00000172927	49
ENSG00000105270	49
ENSG00000198807	48
ENSG00000197658	48
ENSG00000072682	48
ENSG00000061337	48
ENSG00000183625	47
ENSG00000124145	47
ENSG00000180530	47
ENSG00000140675	47
ENSG00000139910	47
ENSG00000166670	46
ENSG00000183668	46
ENSG00000165996	46
ENSG00000123561	45
ENSG00000180914	45
ENSG00000140538	45
ENSG00000106113	45
ENSG00000005073	45
ENSG00000124140	45
ENSG00000167968	45
ENSG00000146005	45
ENSG00000158125	45
ENSG00000206075	45
ENSG00000001617	44
ENSG00000099864	44
ENSG00000167693	44
ENSG00000162344	44
ENSG00000135547	44
ENSG00000167880	44
ENSG00000168621	44
ENSG00000175832	43
ENSG00000170454	43
ENSG00000185499	43
ENSG00000198805	43
ENSG00000073282	43
ENSG00000009950	43
ENSG00000221826	43
ENSG00000197956	43
ENSG00000165731	43
ENSG00000152207	42
ENSG00000112164	42
ENSG00000068650	42
ENSG00000163141	41
ENSG00000123364	41
ENSG00000167081	41
ENSG00000035499	41
ENSG00000187908	40
ENSG00000124766	40
ENSG00000138813	40
ENSG00000166396	40
ENSG00000163673	40
ENSG00000144810	40
ENSG00000157703	40
ENSG00000265190	40
ENSG00000064300	40
ENSG00000184368	39
ENSG00000275410	39
ENSG00000155158	39
ENSG00000134755	39
ENSG00000130829	39
ENSG00000157227	38
ENSG00000204936	38
ENSG00000038427	38
ENSG00000136738	37
ENSG00000101255	37
ENSG00000151388	37
ENSG00000173852	37
ENSG00000169174	37
ENSG00000089199	37
ENSG00000147571	37
ENSG00000181690	37
ENSG00000174950	37
ENSG00000148848	37
ENSG00000116962	36
ENSG00000239887	36
ENSG00000117152	36
ENSG00000144452	36
ENSG00000091831	35
ENSG00000181634	35
ENSG00000146674	35
ENSG00000116991	35
ENSG00000170381	35
ENSG00000150394	35
ENSG00000164690	34
ENSG00000184160	34
ENSG00000169783	34
ENSG00000115457	34
ENSG00000169136	33
ENSG00000176406	33
ENSG00000113083	33
ENSG00000078098	33
ENSG00000072310	33
ENSG00000135097	33
ENSG00000127946	33
ENSG00000137975	32
ENSG00000154040	32
ENSG00000105290	32
ENSG00000198959	32
ENSG00000185634	32
ENSG00000140557	32
ENSG00000125744	32
ENSG00000145687	32
ENSG00000060709	31
ENSG00000144191	31
ENSG00000114270	31
ENSG00000181195	31
ENSG00000158321	31
ENSG00000118898	31
ENSG00000113296	31
ENSG00000137709	31
ENSG00000108813	31
ENSG00000178363	31
ENSG00000101210	31
ENSG00000124225	31
ENSG00000196104	31
ENSG00000163435	31
ENSG00000160781	31
ENSG00000131095	30
ENSG00000118271	30
ENSG00000182963	30
ENSG00000171617	30
ENSG00000130635	30
ENSG00000184937	29
ENSG00000102970	29
ENSG00000139044	29
ENSG00000196754	29
ENSG00000186340	29
ENSG00000122585	28
ENSG00000123560	28
ENSG00000163875	28
ENSG00000133107	28
ENSG00000125851	28
ENSG00000135373	28
ENSG00000074211	28
ENSG00000163283	28
ENSG00000103811	28
ENSG00000156011	28
ENSG00000204262	28
ENSG00000133475	27
ENSG00000177119	27
ENSG00000082781	27
ENSG00000057149	27
ENSG00000105711	27
ENSG00000244405	27
ENSG00000177984	27
ENSG00000168824	27
