u	v	score
ENSG00000033800	ENSG00000140386	0.7062445749340432
ENSG00000033800	ENSG00000157450	0.733937835422722
ENSG00000033800	ENSG00000166233	0.7501585460818256
ENSG00000033800	ENSG00000169018	0.7373901257469637
ENSG00000033800	ENSG00000174485	0.7765485298638479
ENSG00000034713	ENSG00000166848	0.7999655614281027
ENSG00000034971	ENSG00000036565	0.7308350636377221
ENSG00000034971	ENSG00000180720	0.8480674419002583
ENSG00000035141	ENSG00000115163	0.7090879950007851
ENSG00000035141	ENSG00000143977	0.7002080052771642
ENSG00000035141	ENSG00000153574	0.7363031959325271
ENSG00000035499	ENSG00000088325	0.7284015875731983
ENSG00000035499	ENSG00000090889	0.7323492277424566
ENSG00000035499	ENSG00000109805	0.7056652005112892
ENSG00000035499	ENSG00000112742	0.7144641818872055
ENSG00000035499	ENSG00000112984	0.7216428275192736
ENSG00000035499	ENSG00000113368	0.7214879332271958
ENSG00000035499	ENSG00000121152	0.7060241476535936
ENSG00000035499	ENSG00000123485	0.7108629223880036
ENSG00000035499	ENSG00000126787	0.7077965699995474
ENSG00000035499	ENSG00000134057	0.7396905114111376
ENSG00000035499	ENSG00000137804	0.7126822987279947
ENSG00000035499	ENSG00000138160	0.7032418422773229
ENSG00000035499	ENSG00000145386	0.7078573792266837
ENSG00000035499	ENSG00000156970	0.7107486244327426
ENSG00000035499	ENSG00000163808	0.7451505244234597
ENSG00000035720	ENSG00000069493	0.7719453165775189
ENSG00000035720	ENSG00000072818	0.8265834827034327
ENSG00000035720	ENSG00000075884	0.7883137281348751
ENSG00000035720	ENSG00000076662	0.758778768683853
ENSG00000035720	ENSG00000079263	0.8784739755866592
ENSG00000035720	ENSG00000081059	0.7675713548990208
ENSG00000035720	ENSG00000081237	0.7528518502799811
ENSG00000035720	ENSG00000089012	0.7988595627335858
ENSG00000035720	ENSG00000100351	0.7197739080078821
ENSG00000035720	ENSG00000100721	0.9050092139105581
ENSG00000035720	ENSG00000102245	0.8345058208706512
ENSG00000035720	ENSG00000102879	0.7803823132423721
ENSG00000035720	ENSG00000104814	0.8085441314906304
ENSG00000035720	ENSG00000104921	0.8722706435584212
ENSG00000035720	ENSG00000105369	0.8425300500925176
ENSG00000035720	ENSG00000105639	0.8199273648542095
ENSG00000035720	ENSG00000106948	0.7674049448795613
ENSG00000035720	ENSG00000109471	0.700472829738669
ENSG00000035720	ENSG00000110448	0.7604595680233462
ENSG00000035720	ENSG00000110848	0.7269148789847811
ENSG00000035720	ENSG00000110934	0.7089238737725831
ENSG00000035720	ENSG00000112195	0.8848777229135771
ENSG00000035720	ENSG00000113088	0.7596229371394408
ENSG00000035720	ENSG00000113263	0.7675447633958705
ENSG00000035720	ENSG00000115085	0.7765695006519181
ENSG00000035720	ENSG00000116824	0.7270324635902791
ENSG00000035720	ENSG00000117090	0.8313446572239553
ENSG00000035720	ENSG00000117091	0.8367309955203007
ENSG00000035720	ENSG00000117322	0.7866115397142711
ENSG00000035720	ENSG00000122224	0.8536404957018319
ENSG00000035720	ENSG00000122986	0.9000413785076758
ENSG00000035720	ENSG00000123329	0.8152620546744263
ENSG00000035720	ENSG00000126882	0.7149582219035732
ENSG00000035720	ENSG00000128340	0.8048568331844953
ENSG00000035720	ENSG00000136286	0.7131957515567722
ENSG00000035720	ENSG00000136573	0.9040231235058618
ENSG00000035720	ENSG00000137078	0.8119944359775716
ENSG00000035720	ENSG00000137101	0.8316132135024764
ENSG00000035720	ENSG00000138378	0.7754307874951136
ENSG00000035720	ENSG00000138964	0.7088847534627128
ENSG00000035720	ENSG00000139193	0.7088528751102426
ENSG00000035720	ENSG00000140968	0.7399968776752253
ENSG00000035720	ENSG00000143119	0.7341731965738678
ENSG00000035720	ENSG00000143851	0.7782498211401758
ENSG00000035720	ENSG00000145287	0.7796295642516421
ENSG00000035720	ENSG00000145779	0.7545491224790022
ENSG00000035720	ENSG00000145850	0.7231706325938908
ENSG00000035720	ENSG00000146285	0.7820865198737327
ENSG00000035720	ENSG00000147168	0.7174740304279581
ENSG00000035720	ENSG00000153064	0.8554872314843055
ENSG00000035720	ENSG00000156738	0.9370994374147863
ENSG00000035720	ENSG00000159958	0.9174362438793715
ENSG00000035720	ENSG00000160185	0.7523568157019792
ENSG00000035720	ENSG00000160654	0.7117001578361737
ENSG00000035720	ENSG00000160683	0.8244050819575387
ENSG00000035720	ENSG00000160856	0.9073988134317823
ENSG00000035720	ENSG00000162739	0.8483156675199776
ENSG00000035720	ENSG00000163219	0.8177134557359746
ENSG00000035720	ENSG00000163376	0.7331216531844935
ENSG00000035720	ENSG00000163564	0.8215880485668505
ENSG00000035720	ENSG00000166501	0.8388712952590461
ENSG00000035720	ENSG00000167208	0.7024906931582471
ENSG00000035720	ENSG00000167286	0.7435464420731256
ENSG00000035720	ENSG00000167984	0.7598366596712126
ENSG00000035720	ENSG00000168918	0.718368564276489
ENSG00000035720	ENSG00000171608	0.7207229561508774
ENSG00000035720	ENSG00000172349	0.828790033181775
ENSG00000035720	ENSG00000172578	0.7080797982890564
ENSG00000035720	ENSG00000172724	0.7737802143814047
ENSG00000035720	ENSG00000174123	0.9054816032459192
ENSG00000035720	ENSG00000177455	0.9234095126389873
ENSG00000035720	ENSG00000178199	0.8517975973746743
ENSG00000035720	ENSG00000178562	0.7924551223175413
ENSG00000035720	ENSG00000179144	0.7595012878862225
ENSG00000035720	ENSG00000180096	0.769043417375767
ENSG00000035720	ENSG00000180353	0.70396954504981
ENSG00000035720	ENSG00000181847	0.8038063543281879
ENSG00000035720	ENSG00000182162	0.8025301137776597
ENSG00000035720	ENSG00000182866	0.7804727464423358
ENSG00000035720	ENSG00000183918	0.7954329585736958
ENSG00000035720	ENSG00000185245	0.8082484800999691
ENSG00000035720	ENSG00000185811	0.8205911483806146
ENSG00000035720	ENSG00000186265	0.9124001174920343
ENSG00000035720	ENSG00000196092	0.891976634370416
ENSG00000035720	ENSG00000198286	0.8325495697749268
ENSG00000035720	ENSG00000198821	0.7591746088751286
ENSG00000035720	ENSG00000198851	0.8140288547256869
ENSG00000035720	ENSG00000203710	0.7139601825143215
ENSG00000035720	ENSG00000213654	0.7037540978747385
ENSG00000035720	ENSG00000226660	0.8056946032772255
ENSG00000035720	ENSG00000226979	0.7576769030436021
ENSG00000035720	ENSG00000240505	0.8016200690517106
ENSG00000035720	ENSG00000241106	0.7337921928249252
ENSG00000035720	ENSG00000278195	0.7585640800963553
ENSG00000035862	ENSG00000038427	0.7396131418646992
ENSG00000035862	ENSG00000078098	0.8255801779694506
ENSG00000035862	ENSG00000087116	0.7848075124052359
ENSG00000035862	ENSG00000087245	0.8234333378633378
ENSG00000035862	ENSG00000087303	0.7355188067924104
ENSG00000035862	ENSG00000108821	0.7502982856216776
ENSG00000035862	ENSG00000113083	0.7407582290432353
ENSG00000035862	ENSG00000113140	0.7643195177863771
ENSG00000035862	ENSG00000113657	0.7989456636325726
ENSG00000035862	ENSG00000113721	0.7390602381249698
ENSG00000035862	ENSG00000116962	0.7128330693813175
ENSG00000035862	ENSG00000120820	0.8295080864326692
ENSG00000035862	ENSG00000121297	0.7229611584424233
ENSG00000035862	ENSG00000122707	0.7566737018708678
ENSG00000035862	ENSG00000122870	0.7059293309508414
ENSG00000035862	ENSG00000123384	0.7166292954233389
ENSG00000035862	ENSG00000123500	0.7052334698415106
ENSG00000035862	ENSG00000130635	0.7777337645477208
ENSG00000035862	ENSG00000132386	0.7101950397533537
ENSG00000035862	ENSG00000133110	0.77232193484403
ENSG00000035862	ENSG00000139329	0.8140970666548063
ENSG00000035862	ENSG00000140931	0.7275363909915774
ENSG00000035862	ENSG00000140937	0.7891649264051734
ENSG00000035862	ENSG00000148848	0.7913904162433025
ENSG00000035862	ENSG00000149380	0.7412586927093197
ENSG00000035862	ENSG00000151388	0.7025931977946743
ENSG00000035862	ENSG00000157227	0.711586234003528
ENSG00000035862	ENSG00000163430	0.7983724486881698
ENSG00000035862	ENSG00000164692	0.7873617141466334
ENSG00000035862	ENSG00000165617	0.8097837763015119
ENSG00000035862	ENSG00000166033	0.7643478615508774
ENSG00000035862	ENSG00000166147	0.757132832768164
ENSG00000035862	ENSG00000167601	0.7346634087814874
ENSG00000035862	ENSG00000168542	0.7986547593336175
ENSG00000035862	ENSG00000169604	0.7769103697897622
ENSG00000035862	ENSG00000171812	0.7076453208937555
ENSG00000035862	ENSG00000172061	0.7431694027477918
ENSG00000035862	ENSG00000186340	0.824077051273166
ENSG00000035862	ENSG00000198108	0.7772467787194903
ENSG00000035862	ENSG00000204262	0.8231915512433864
ENSG00000035928	ENSG00000121892	0.7889552724311777
ENSG00000036257	ENSG00000153827	0.7247449819188269
ENSG00000036448	ENSG00000122787	0.8137476723658351
ENSG00000036448	ENSG00000134201	0.7817693928564243
ENSG00000036448	ENSG00000160339	0.8253312002015287
ENSG00000036448	ENSG00000169919	0.910609975391529
ENSG00000036448	ENSG00000227471	0.7021035428551116
ENSG00000036565	ENSG00000180720	0.767460523481541
ENSG00000037042	ENSG00000181513	0.707807383672983
ENSG00000037280	ENSG00000066056	0.7758563854843112
ENSG00000037280	ENSG00000130300	0.7194185628786308
ENSG00000037280	ENSG00000154133	0.7456769874466546
ENSG00000037280	ENSG00000161940	0.7257923885061588
ENSG00000037280	ENSG00000179776	0.7195769800997849
ENSG00000037280	ENSG00000198844	0.7067221555318026
ENSG00000037280	ENSG00000204301	0.7888190285855559
ENSG00000037749	ENSG00000047188	0.7107868197907979
ENSG00000037749	ENSG00000055147	0.7054335502349174
ENSG00000037749	ENSG00000066739	0.7099419818065165
ENSG00000037749	ENSG00000072364	0.8254938325680701
ENSG00000037749	ENSG00000072803	0.7074227958978961
ENSG00000037749	ENSG00000083312	0.7684727975851111
ENSG00000037749	ENSG00000086200	0.785998469142932
ENSG00000037749	ENSG00000100815	0.7185106643334177
ENSG00000037749	ENSG00000107290	0.7081355721006652
ENSG00000037749	ENSG00000111647	0.724409626929101
ENSG00000037749	ENSG00000111727	0.7184584250105995
ENSG00000037749	ENSG00000113318	0.7283963662880231
ENSG00000037749	ENSG00000113522	0.7239912157306995
ENSG00000037749	ENSG00000113595	0.7519497601094183
ENSG00000037749	ENSG00000113658	0.7903637168573029
ENSG00000037749	ENSG00000113712	0.7761105126560832
ENSG00000037749	ENSG00000120733	0.7155199964257591
ENSG00000037749	ENSG00000122008	0.7688666189523318
ENSG00000037749	ENSG00000134982	0.7937164787011886
ENSG00000037749	ENSG00000134987	0.7514314037797314
ENSG00000037749	ENSG00000135913	0.7255304571372804
ENSG00000037749	ENSG00000136925	0.7069060446999845
ENSG00000037749	ENSG00000139218	0.7406569823089089
ENSG00000037749	ENSG00000145868	0.7160953122679032
ENSG00000037749	ENSG00000151304	0.7735518442517973
ENSG00000037749	ENSG00000157107	0.7180383708737202
ENSG00000037749	ENSG00000159459	0.7190120206414088
ENSG00000037749	ENSG00000164209	0.7219041452039003
ENSG00000037749	ENSG00000172869	0.730206068246246
ENSG00000037749	ENSG00000185591	0.7126658572637916
ENSG00000037749	ENSG00000198677	0.7789126017287519
ENSG00000037749	ENSG00000198961	0.7926204986730594
ENSG00000037749	ENSG00000217128	0.7272154004875279
ENSG00000038219	ENSG00000055609	0.7105724608206372
ENSG00000038219	ENSG00000066739	0.7150676662201854
ENSG00000038219	ENSG00000072364	0.7207482069779299
ENSG00000038219	ENSG00000075539	0.7035561360023506
ENSG00000038219	ENSG00000081386	0.7316615091730889
ENSG00000038219	ENSG00000085224	0.7447617644991712
ENSG00000038219	ENSG00000101745	0.7032701995788203
ENSG00000038219	ENSG00000107290	0.7338801191708767
ENSG00000038219	ENSG00000115020	0.7732259563088171
ENSG00000038219	ENSG00000115760	0.7497825580919562
ENSG00000038219	ENSG00000116127	0.7052802172392135
ENSG00000038219	ENSG00000118260	0.7128898333737748
ENSG00000038219	ENSG00000120071	0.7230358405933214
ENSG00000038219	ENSG00000123636	0.7396979251921673
ENSG00000038219	ENSG00000124177	0.7006445974970795
ENSG00000038219	ENSG00000128881	0.7297994259803571
ENSG00000038219	ENSG00000132405	0.7048703319821349
ENSG00000038219	ENSG00000134852	0.7003958984635908
ENSG00000038219	ENSG00000134982	0.7807075601009138
ENSG00000038219	ENSG00000135837	0.7146261045491283
ENSG00000038219	ENSG00000135913	0.7444052550849369
ENSG00000038219	ENSG00000135968	0.7333106861796642
ENSG00000038219	ENSG00000136925	0.7126572683574602
ENSG00000038219	ENSG00000138688	0.8371844660708433
ENSG00000038219	ENSG00000139218	0.7171015364575452
ENSG00000038219	ENSG00000139436	0.7270903770596918
ENSG00000038219	ENSG00000143970	0.7562946972228828
ENSG00000038219	ENSG00000145241	0.7197347117195658
ENSG00000038219	ENSG00000145734	0.7677206314133084
ENSG00000038219	ENSG00000146414	0.7033748683806733
ENSG00000038219	ENSG00000147133	0.7497990375368316
ENSG00000038219	ENSG00000151422	0.7064296542514296
ENSG00000038219	ENSG00000157106	0.7614876034174559
ENSG00000038219	ENSG00000157450	0.7226907125450418
ENSG00000038219	ENSG00000159140	0.7061580176891152
ENSG00000038219	ENSG00000163625	0.8026684061331066
ENSG00000038219	ENSG00000164190	0.7360817572185103
ENSG00000038219	ENSG00000166046	0.7055949319757475
ENSG00000038219	ENSG00000167548	0.733576633080994
ENSG00000038219	ENSG00000172493	0.7159351475457864
ENSG00000038219	ENSG00000172869	0.7086824444713761
ENSG00000038219	ENSG00000173575	0.7046057323774164
ENSG00000038219	ENSG00000173889	0.7346121880602822
ENSG00000038219	ENSG00000174197	0.7104964688628223
ENSG00000038219	ENSG00000177463	0.7126930596666646
ENSG00000038219	ENSG00000181555	0.7631937742835148
ENSG00000038219	ENSG00000181827	0.7195498212228079
ENSG00000038219	ENSG00000183495	0.7004464824038833
ENSG00000038219	ENSG00000185219	0.7250681793678705
ENSG00000038219	ENSG00000185591	0.7161278215122625
ENSG00000038219	ENSG00000186566	0.7420359293013609
ENSG00000038219	ENSG00000189079	0.7638901030619688
ENSG00000038219	ENSG00000204406	0.7655507806644218
ENSG00000038358	ENSG00000140829	0.758583970827092
ENSG00000038358	ENSG00000141084	0.7739249125365413
ENSG00000038427	ENSG00000078098	0.8459273219027507
ENSG00000038427	ENSG00000087116	0.7005038388748975
ENSG00000038427	ENSG00000087303	0.814907903661217
ENSG00000038427	ENSG00000107957	0.7074000537632938
ENSG00000038427	ENSG00000112769	0.7447847942550259
ENSG00000038427	ENSG00000113083	0.7313804726772704
ENSG00000038427	ENSG00000113319	0.7382625769326387
ENSG00000038427	ENSG00000113657	0.7538940446263025
ENSG00000038427	ENSG00000115414	0.715387080754907
ENSG00000038427	ENSG00000116962	0.8101438132660888
ENSG00000038427	ENSG00000120820	0.7535504493181802
ENSG00000038427	ENSG00000121297	0.7537421017917929
ENSG00000038427	ENSG00000122641	0.7120154416627738
ENSG00000038427	ENSG00000122707	0.7822224970243987
ENSG00000038427	ENSG00000122870	0.7863719957116923
ENSG00000038427	ENSG00000123384	0.7321641785259706
ENSG00000038427	ENSG00000123500	0.7034804621331288
ENSG00000038427	ENSG00000130635	0.7229302337292624
ENSG00000038427	ENSG00000133110	0.7866656756988192
ENSG00000038427	ENSG00000136040	0.7039893953467068
ENSG00000038427	ENSG00000139329	0.7675978664537387
ENSG00000038427	ENSG00000140937	0.8633504796694973
ENSG00000038427	ENSG00000148516	0.7850785892449452
ENSG00000038427	ENSG00000148848	0.8499126095811235
ENSG00000038427	ENSG00000151388	0.7923872024428639
ENSG00000038427	ENSG00000155886	0.7265026511256687
ENSG00000038427	ENSG00000163430	0.7764442707933847
ENSG00000038427	ENSG00000164692	0.7271400735047662
ENSG00000038427	ENSG00000165617	0.8009644839247332
ENSG00000038427	ENSG00000165757	0.7619154300809042
ENSG00000038427	ENSG00000166147	0.8897420163001286
ENSG00000038427	ENSG00000168542	0.7669383888729672
ENSG00000038427	ENSG00000169604	0.7748034792391698
ENSG00000038427	ENSG00000169946	0.7299151968952231
ENSG00000038427	ENSG00000170624	0.7964797140651841
ENSG00000038427	ENSG00000172061	0.7273270592124245
ENSG00000038427	ENSG00000172986	0.7760312370789951
ENSG00000038427	ENSG00000173068	0.7697351276290073
ENSG00000038427	ENSG00000173706	0.7244100743711399
ENSG00000038427	ENSG00000186340	0.8185550981084995
ENSG00000038427	ENSG00000198108	0.7989322956672935
ENSG00000038427	ENSG00000204262	0.8488395016129056
ENSG00000038945	ENSG00000129450	0.7406874073658274
ENSG00000038945	ENSG00000135077	0.7772511875426771
ENSG00000038945	ENSG00000136869	0.7244327297680984
ENSG00000038945	ENSG00000173391	0.7440339768651234
ENSG00000038945	ENSG00000184060	0.753013360136891
ENSG00000038945	ENSG00000203747	0.7373974580993466
ENSG00000039319	ENSG00000047188	0.7737219492760022
ENSG00000039319	ENSG00000061987	0.7214767657138299
ENSG00000039319	ENSG00000072364	0.7530847442624392
ENSG00000039319	ENSG00000083312	0.7100960976597032
ENSG00000039319	ENSG00000086200	0.7041434203812432
ENSG00000039319	ENSG00000113318	0.747374370602449
ENSG00000039319	ENSG00000113441	0.7006987233672894
ENSG00000039319	ENSG00000113595	0.7511270844916359
ENSG00000039319	ENSG00000113658	0.7295007768445356
ENSG00000039319	ENSG00000115145	0.7206292836847648
ENSG00000039319	ENSG00000122008	0.7998927618925613
ENSG00000039319	ENSG00000134982	0.7197018343052989
ENSG00000039319	ENSG00000134987	0.7005415729206719
ENSG00000039319	ENSG00000145734	0.7257334518192194
ENSG00000039319	ENSG00000151292	0.7013723177604945
ENSG00000039319	ENSG00000153914	0.774369835895616
ENSG00000039319	ENSG00000155545	0.713070260910013
ENSG00000039319	ENSG00000157107	0.7727985596543666
ENSG00000039319	ENSG00000164031	0.7120229651247105
ENSG00000039319	ENSG00000164180	0.7647574019295729
ENSG00000039319	ENSG00000164209	0.7374494246410837
ENSG00000039319	ENSG00000164219	0.8042130008501788
ENSG00000039319	ENSG00000164252	0.7130374843280362
ENSG00000039319	ENSG00000164329	0.7788999778492003
ENSG00000039319	ENSG00000172869	0.7968450173320913
ENSG00000039319	ENSG00000196233	0.7029100943983859
ENSG00000039319	ENSG00000198961	0.7257251930785312
ENSG00000039319	ENSG00000217128	0.7416298997617503
ENSG00000039537	ENSG00000181092	0.7439589949972754
ENSG00000039650	ENSG00000104852	0.7269512575059126
ENSG00000039650	ENSG00000104946	0.720334345364253
ENSG00000039650	ENSG00000104960	0.7954500722685938
ENSG00000039650	ENSG00000104973	0.7437834525142294
ENSG00000039650	ENSG00000125503	0.7198779735671839
ENSG00000039650	ENSG00000126456	0.7359583724074169
ENSG00000039650	ENSG00000126461	0.7078284135711636
ENSG00000039650	ENSG00000131408	0.7236233070861859
ENSG00000039650	ENSG00000142546	0.7033758477876364
ENSG00000040199	ENSG00000135720	0.7026608301088813
ENSG00000040199	ENSG00000166747	0.7479871487783368
ENSG00000040275	ENSG00000072571	0.7588096673903123
ENSG00000040275	ENSG00000112984	0.7121762705658207
ENSG00000040275	ENSG00000126787	0.7116234041702695
ENSG00000040341	ENSG00000066777	0.7906758698306513
ENSG00000040341	ENSG00000104343	0.8488922917288991
ENSG00000040341	ENSG00000147601	0.7628845075860647
ENSG00000040341	ENSG00000175073	0.7155993121904639
ENSG00000040341	ENSG00000185728	0.7194745725597331
ENSG00000040341	ENSG00000187735	0.7128501885350387
ENSG00000040633	ENSG00000170296	0.7062339230481546
ENSG00000040731	ENSG00000111732	0.8182914865816999
ENSG00000040731	ENSG00000164304	0.8137182371191088
ENSG00000041802	ENSG00000174013	0.7079862290578375
ENSG00000041988	ENSG00000107223	0.7248987378631715
ENSG00000041988	ENSG00000116288	0.7120599323618819
ENSG00000041988	ENSG00000160799	0.7431776068808601
ENSG00000041988	ENSG00000175756	0.7568245864721251
ENSG00000041988	ENSG00000214253	0.7066955710493105
ENSG00000042429	ENSG00000166004	0.7106736137799562
ENSG00000042753	ENSG00000130748	0.7137893204615767
ENSG00000042781	ENSG00000102128	0.7349594935025446
ENSG00000042781	ENSG00000113525	0.7755842045394002
ENSG00000042781	ENSG00000116703	0.8015463536350534
ENSG00000042781	ENSG00000126861	0.7562212654292283
ENSG00000042781	ENSG00000144426	0.7065984940517918
ENSG00000042781	ENSG00000146006	0.7516985289587151
ENSG00000042781	ENSG00000151687	0.7559610657874138
ENSG00000042781	ENSG00000162630	0.7995380853303594
ENSG00000042781	ENSG00000163806	0.7046861279363126
ENSG00000042781	ENSG00000170180	0.7027340413183123
ENSG00000042781	ENSG00000181722	0.7519396656860556
ENSG00000042781	ENSG00000185842	0.7264792598910284
ENSG00000042781	ENSG00000216937	0.7801557744072036
ENSG00000042781	ENSG00000264424	0.7302303553194753
ENSG00000042832	ENSG00000079102	0.7628800581385438
ENSG00000042832	ENSG00000091656	0.9467193243624843
ENSG00000042832	ENSG00000105976	0.9486795045377729
ENSG00000042832	ENSG00000106511	0.822639444941175
ENSG00000042832	ENSG00000111664	0.76876528149489
ENSG00000042832	ENSG00000112232	0.7035073814999965
ENSG00000042832	ENSG00000144730	0.7111035348127069
ENSG00000042832	ENSG00000147481	0.914932844545887
ENSG00000042832	ENSG00000149948	0.8133554762368026
ENSG00000042832	ENSG00000153233	0.8640641434550362
ENSG00000042832	ENSG00000165323	0.9629374647766896
ENSG00000042832	ENSG00000168267	0.939169685631569
ENSG00000042832	ENSG00000168843	0.8991232504490126
ENSG00000042832	ENSG00000170049	0.7938470639152123
ENSG00000042832	ENSG00000171956	0.9236939043609084
ENSG00000042832	ENSG00000177034	0.8192930484576872
ENSG00000042832	ENSG00000177243	0.8465016275991424
ENSG00000042832	ENSG00000178394	0.9527255860263091
ENSG00000042832	ENSG00000185053	0.7525991529056254
ENSG00000042832	ENSG00000188517	0.9265628062075812
ENSG00000042832	ENSG00000196159	0.7482688432311341
ENSG00000042832	ENSG00000273703	0.9442980540686469
ENSG00000042832	ENSG00000279116	0.9523979857146114
ENSG00000042832	ENSG00000279486	0.8614712393769616
ENSG00000043093	ENSG00000114331	0.7627793752101737
ENSG00000043093	ENSG00000114796	0.7136067741157132
ENSG00000043093	ENSG00000122068	0.700290162312257
ENSG00000043093	ENSG00000198836	0.7322930034515438
ENSG00000043462	ENSG00000049249	0.7896897069405593
ENSG00000043462	ENSG00000049768	0.7829044821775831
ENSG00000043462	ENSG00000056558	0.7595139613222246
ENSG00000043462	ENSG00000065413	0.7004740332382915
ENSG00000043462	ENSG00000069424	0.7500117500295496
ENSG00000043462	ENSG00000072786	0.7232345304431723
ENSG00000043462	ENSG00000073861	0.8494806461553961
ENSG00000043462	ENSG00000074706	0.7009668602115589
ENSG00000043462	ENSG00000075884	0.8223759092540912
ENSG00000043462	ENSG00000076662	0.72953181212903
ENSG00000043462	ENSG00000077420	0.8724736673470209
ENSG00000043462	ENSG00000077984	0.746270708106722
ENSG00000043462	ENSG00000079263	0.8267998731675049
ENSG00000043462	ENSG00000081237	0.8890104237325811
ENSG00000043462	ENSG00000086730	0.7083526303739845
ENSG00000043462	ENSG00000089012	0.8191168008258255
ENSG00000043462	ENSG00000096996	0.7944112870515799
ENSG00000043462	ENSG00000100055	0.7949113015978275
ENSG00000043462	ENSG00000100351	0.8100060861853733
ENSG00000043462	ENSG00000100365	0.7290083159769306
ENSG00000043462	ENSG00000101082	0.8628524287972476
ENSG00000043462	ENSG00000101347	0.7779078841405374
ENSG00000043462	ENSG00000101916	0.7125592229310509
ENSG00000043462	ENSG00000102245	0.7551402799520756
ENSG00000043462	ENSG00000102879	0.7060357698010762
ENSG00000043462	ENSG00000103522	0.8475838048605348
ENSG00000043462	ENSG00000104814	0.7368044296427766
ENSG00000043462	ENSG00000105639	0.8115660186567756
ENSG00000043462	ENSG00000105851	0.7731911675829201
ENSG00000043462	ENSG00000105967	0.7932654592284933
ENSG00000043462	ENSG00000106560	0.74383868391036
ENSG00000043462	ENSG00000106948	0.8049311207679154
ENSG00000043462	ENSG00000106952	0.7789899371971136
ENSG00000043462	ENSG00000107099	0.7792469463612381
ENSG00000043462	ENSG00000109943	0.8663370120522893
ENSG00000043462	ENSG00000110031	0.7453147053684849
ENSG00000043462	ENSG00000110324	0.9014011436097152
ENSG00000043462	ENSG00000110448	0.8296062411683938
ENSG00000043462	ENSG00000110848	0.7146617012524897
ENSG00000043462	ENSG00000110876	0.8042390819695293
ENSG00000043462	ENSG00000110934	0.8369915668214117
ENSG00000043462	ENSG00000111796	0.7136036400242106
ENSG00000043462	ENSG00000111801	0.7067669058123698
ENSG00000043462	ENSG00000113088	0.7723490402546733
ENSG00000043462	ENSG00000113263	0.8425982694859975
ENSG00000043462	ENSG00000113532	0.7725968074434625
ENSG00000043462	ENSG00000114013	0.8561434339477785
ENSG00000043462	ENSG00000115085	0.7021206728273638
ENSG00000043462	ENSG00000115165	0.7017802030805578
ENSG00000043462	ENSG00000115935	0.8860566060454697
ENSG00000043462	ENSG00000115956	0.9176793677849228
ENSG00000043462	ENSG00000116824	0.8738923487399725
ENSG00000043462	ENSG00000117090	0.8457584835275542
ENSG00000043462	ENSG00000117091	0.8169154272729919
ENSG00000043462	ENSG00000117560	0.7744275179504443
ENSG00000043462	ENSG00000121807	0.7540392562965516
ENSG00000043462	ENSG00000122188	0.7065148319789203
ENSG00000043462	ENSG00000122223	0.748867812779879
ENSG00000043462	ENSG00000122224	0.7821746873305486
ENSG00000043462	ENSG00000122862	0.7829262960200363
ENSG00000043462	ENSG00000123329	0.791914376626502
ENSG00000043462	ENSG00000123338	0.9084832948140821
ENSG00000043462	ENSG00000125735	0.7986613342588093
ENSG00000043462	ENSG00000126860	0.8100933031946362
ENSG00000043462	ENSG00000126882	0.8464853407225114
ENSG00000043462	ENSG00000127951	0.7966053786591261
ENSG00000043462	ENSG00000128340	0.7521766371042551
ENSG00000043462	ENSG00000131042	0.7545949667606956
ENSG00000043462	ENSG00000133106	0.7588276925335699
ENSG00000043462	ENSG00000134242	0.7450866729468698
ENSG00000043462	ENSG00000134516	0.9121584147748214
ENSG00000043462	ENSG00000134539	0.7409477443466234
ENSG00000043462	ENSG00000134954	0.7047189409532578
ENSG00000043462	ENSG00000135077	0.735608324690984
ENSG00000043462	ENSG00000135604	0.7241668948208385
ENSG00000043462	ENSG00000136167	0.7193084683350681
ENSG00000043462	ENSG00000136286	0.7438832274126421
ENSG00000043462	ENSG00000137078	0.7433311680473075
ENSG00000043462	ENSG00000137101	0.7162309894409169
ENSG00000043462	ENSG00000137496	0.7647781753382404
ENSG00000043462	ENSG00000137841	0.7581409792854693
ENSG00000043462	ENSG00000138378	0.837900716116708
ENSG00000043462	ENSG00000138684	0.7052687441991903
ENSG00000043462	ENSG00000138755	0.7814393443930463
ENSG00000043462	ENSG00000138964	0.7373984184442662
ENSG00000043462	ENSG00000139626	0.78756752178764
ENSG00000043462	ENSG00000140853	0.7245403046592681
ENSG00000043462	ENSG00000140968	0.7998364520664484
ENSG00000043462	ENSG00000141506	0.8510871302696031
ENSG00000043462	ENSG00000141968	0.7797727174719453
ENSG00000043462	ENSG00000142347	0.8150351819178373
ENSG00000043462	ENSG00000143119	0.9303219778081515
ENSG00000043462	ENSG00000143851	0.8676482964535241
ENSG00000043462	ENSG00000145649	0.7868915646753379
ENSG00000043462	ENSG00000145779	0.7602867410797605
ENSG00000043462	ENSG00000146094	0.7445298923810976
ENSG00000043462	ENSG00000146285	0.7950811219459266
ENSG00000043462	ENSG00000147168	0.8363581352656657
ENSG00000043462	ENSG00000149781	0.7694946620916687
ENSG00000043462	ENSG00000150637	0.8389864077084548
ENSG00000043462	ENSG00000150681	0.7657934741326997
ENSG00000043462	ENSG00000151702	0.7903455670870334
ENSG00000043462	ENSG00000153283	0.8760843772919265
ENSG00000043462	ENSG00000153563	0.8187092055263424
ENSG00000043462	ENSG00000155465	0.7947926982305493
